,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
634,2019-09-27,27,15000,579,0,3,1,29452,48,1,0,0,827,0.2865515686012157,3,0,0.1788001111360192,0,3,1,23,1,1114,269,130431,6568,1250.0,0.8343325284208382,2,123863,0.234952,0.2309483181474965,945.5108354135464,1.418008668330837,0,58.0
19626,2071-09-26,20,37041,426,0,3,0,13455,36,2,0,3,480,0.395817878220322,2,1,0.5542914518609263,0,3,0,22,29,11534,1537,32138,15171,3086.75,0.6540741549184903,6,16967,0.285455,0.3191493278632579,585.3893263378135,0.3451492107678994,0,59.0
10437,2046-07-30,35,60585,598,0,3,14,12890,48,0,1,1,220,0.024243980550076,2,2,0.3299520807539675,0,1,0,19,9,6524,348,25406,53190,5048.75,0.6010129775569728,6,3644,0.20889,0.2149387117804237,402.579780457696,0.1233136480233119,0,54.0
8712,2041-11-08,25,25317,562,0,1,3,44611,48,1,4,0,624,0.1269726144876684,2,2,0.0892556833079436,0,3,0,33,27,598,1789,30663,22555,2109.75,0.8730706423823744,5,8108,0.258611,0.275818371175319,1544.1334249079969,1.0276731484336992,0,51.0
377,2019-01-13,42,45271,568,0,2,23,20946,24,1,2,0,384,0.5671538603144004,4,2,0.3382244289751114,0,2,0,26,4,7825,1417,35166,35863,3772.5833333333335,0.7504025203961093,3,3434,0.2119459999999999,0.208865939886948,1075.1574590704963,0.3867793843486107,0,59.0
17734,2066-07-22,44,39165,560,0,0,21,32316,36,2,0,1,415,0.2476951045927732,6,2,0.3248896989025429,0,1,0,18,26,578,315,120719,11076,3263.75,0.7722268285052153,6,109643,0.237316,0.2318655305299264,1254.0876832845877,0.5114018179347645,0,51.0
5654,2033-06-25,29,38910,516,0,0,7,37359,36,1,3,2,415,0.3671963125979573,4,1,0.2894037180413452,0,3,0,24,5,4057,333,134997,5745,3242.5,0.9072856048487288,8,129252,0.264359,0.2593650176160952,1503.953896171947,0.5918130751494054,0,51.0
15241,2059-09-24,51,32134,578,0,4,30,25786,24,1,1,2,416,0.5593459849256012,0,1,0.1884376985611817,0,4,0,23,17,1916,1313,133675,33397,2677.833333333333,0.9168794059163358,3,100278,0.211786,0.2121597851781227,1327.767467568793,0.651185959134422,0,48.0
10715,2047-05-04,21,30096,597,0,0,0,52236,60,2,0,3,517,0.0523089994727112,1,1,0.5618748286510239,0,1,0,31,1,13834,412,14246,33647,2508.0,0.9340777387765108,4,9647,0.258736,0.2940357958916497,1670.9259445114587,0.8723787657541701,0,62.0
9072,2042-11-03,20,30864,509,0,3,0,18880,48,3,0,2,508,0.0559174803196824,1,1,0.3330271214165259,0,0,1,24,3,6743,3751,28679,29847,2572.0,0.6406136242074691,5,2204,0.25938,0.2946202217145456,673.898451359293,0.4595250588488697,0,63.0
16751,2063-11-12,53,86984,567,0,3,32,36678,24,1,0,3,392,0.1079661625821001,5,1,0.1648062852737483,0,3,0,20,7,1284,1341,79199,28734,7248.666666666667,0.8027190770705533,2,50465,0.2281779999999999,0.2130423855881753,1890.2083913077336,0.3148452668961281,0,47.0
5611,2033-05-13,61,78253,578,1,4,41,15326,48,1,2,0,420,0.2818074077690344,1,2,0.3050006099802372,0,0,0,24,26,877,696,52333,146389,6521.083333333333,0.8699779057531352,6,3209,0.221326,0.220979287948398,483.6773245998077,0.1385777912054195,1,45.6
13511,2054-12-29,34,36604,567,0,3,11,13087,60,2,1,2,203,0.2532459453648408,2,0,0.2889747638592623,0,0,0,24,2,721,1259,30218,5402,3050.333333333333,0.9383910277398092,6,24816,0.234587,0.1876696,337.80808559123074,0.1772947499479502,0,57.0
11357,2049-02-04,47,70542,653,0,1,26,39382,84,0,2,2,464,0.1965364316286448,3,1,0.0652238912009743,0,0,0,19,4,20576,1362,58854,24013,5878.5,0.5541164500778175,7,34841,0.237882,0.2240336042069193,932.3938204277416,0.2375425398363088,0,46.0
1887,2023-03-03,45,33561,638,0,3,21,53055,72,1,3,3,354,0.1660636089165242,3,3,0.4174437430774606,0,0,0,19,12,734,248,52814,18920,2796.75,0.961733313837276,5,33894,0.249055,0.2207441113072774,1335.411058297178,0.60406223591568,0,53.0
17364,2065-07-17,49,110421,601,0,3,27,19379,48,1,1,0,450,0.2196374337920489,3,1,0.1647709165259896,0,1,0,24,9,2301,1410,39777,31751,9201.75,0.6556068120896981,7,8026,0.213879,0.2106843294663633,600.7977269862214,0.1141954222823073,1,37.6
13079,2053-10-23,46,48422,597,0,0,24,47532,96,1,0,0,520,0.300924752060872,3,0,0.337663477802628,0,3,0,17,15,932,1098,90275,81148,4035.1666666666665,0.9280078181044844,7,9127,0.284032,0.2358208611290647,1104.6311801210095,0.4026181108060822,0,55.0
13399,2054-09-08,54,117784,584,0,3,33,27769,84,1,1,2,626,0.2036793953809446,0,0,0.0213937874461343,0,4,0,21,29,1083,1358,286730,66294,9815.333333333334,0.9180603590788086,4,220436,0.260769,0.2487370251762752,700.6380025666676,0.1351597503124364,1,36.0
18154,2067-09-15,26,70852,550,1,0,0,31051,36,1,0,2,631,0.1939474342465303,3,2,0.1265487080843037,0,3,0,23,23,4024,1396,153206,7513,5904.333333333333,0.8473387728486289,5,145693,0.241051,0.2456612212960813,1227.468178456178,0.3147634243419259,0,48.0
3248,2026-11-23,42,65735,625,0,3,19,16885,12,1,2,3,207,0.2858065511625693,3,2,0.3856076918391367,0,1,0,22,21,4149,3081,30690,3458,5477.916666666667,0.90855417837201,7,27232,0.169385,0.1399900345792399,1516.0475636447272,0.3145443183043542,1,40.8
4933,2031-07-05,53,29682,622,0,0,30,15501,48,2,1,3,555,0.2280935176722563,4,0,0.4171002085110889,0,3,0,32,10,356,919,19999,109811,2473.5,0.5973264073170186,4,10466,0.199501,0.2154218535275977,484.53116237565456,0.4202672983123729,0,55.0
3173,2026-09-09,49,62764,607,0,2,30,7985,24,1,2,2,815,0.3729148595440473,4,0,0.2752434913088172,0,1,0,27,6,2658,2038,32949,50617,5230.333333333333,0.8652779985701881,8,7453,0.1794849999999999,0.1622929805232342,391.8458445033278,0.2307397574093418,1,40.8
11663,2049-12-07,32,49885,568,1,1,8,39934,72,1,3,0,445,0.5337361776607252,1,1,0.4521036793043331,0,1,0,18,24,2403,425,115038,37200,4157.083333333333,0.6196894304504929,5,77838,0.270934,0.2719136155091408,1130.0229118573266,0.3788769157519879,0,59.0
13183,2054-02-04,41,26415,631,0,4,16,26377,36,1,1,0,497,0.6477164745303465,3,1,0.2155095140322857,0,1,0,33,14,527,1315,154681,1711,2201.25,0.9029984783395468,3,152970,0.195877,0.1826111219060346,957.0503296730916,0.660556651753818,0,49.0
1541,2022-03-22,61,48667,627,0,3,40,19414,60,1,0,3,611,0.3562469987956105,4,2,0.2537981753885703,0,4,0,21,3,10090,740,31666,2541,4055.5833333333335,0.770044005564385,5,29125,0.210914,0.1864616606646044,499.8376415214428,0.2739032958320281,0,53.0
16090,2062-01-20,41,91088,623,0,0,19,25062,48,1,0,0,698,0.2407895335073337,3,0,0.5743922558741341,0,1,0,28,17,3737,471,63037,52037,7590.666666666667,0.7067961017728611,5,11000,0.208562,0.2066320414207688,771.529439660166,0.1935968873608158,1,43.2
3958,2028-11-02,53,120426,585,0,0,29,48052,48,1,0,3,367,0.2894633868515641,2,0,0.2838060295012753,0,3,0,17,16,4762,866,122978,15003,10035.5,0.7955812334246698,5,107975,0.250552,0.2005780325073671,1463.7200498495138,0.1824243983707352,1,36.8
13652,2055-05-19,56,45606,580,0,1,31,33433,24,1,0,0,437,0.3381254528533957,3,2,0.4497996486884251,0,1,0,23,27,3391,285,106965,71259,3800.5,0.9052260327911972,2,35706,0.218433,0.2144390114844835,1725.2747473796055,0.5689448092039482,0,57.0
12952,2053-06-18,65,19381,602,0,0,42,59660,60,1,1,0,395,0.1126142889454411,6,1,0.2850802871739823,0,0,1,21,6,23410,2435,28875,22958,1615.0833333333333,0.8209565799815987,3,5917,0.26366,0.246343786750155,1738.3349077710818,1.3208822503097355,0,58.0
12464,2052-02-16,43,70309,540,0,3,25,19860,48,2,2,3,627,0.2428677599570984,1,3,0.5856646919592656,0,1,0,17,29,2384,132,33645,5542,5859.083333333333,0.9527213000871476,6,28103,0.24486,0.2378225865014252,645.0841259874802,0.2171131649127389,0,58.0
17542,2066-01-11,61,32818,586,1,3,38,20548,72,2,1,0,225,0.6299501857865911,1,0,0.4215265113286362,0,0,0,22,25,1742,550,240040,17535,2734.833333333333,0.7692873269798254,6,222505,0.242548,0.2197882834729884,516.0334710416175,0.2709611083094463,0,58.0
13550,2055-02-06,49,94283,554,0,3,23,14615,60,1,0,3,435,0.5495167565644308,4,1,0.2719249670766177,0,3,0,28,4,13123,989,151394,41877,7856.916666666667,0.491113786359759,9,109517,0.2426149999999999,0.2273269143347124,409.7622781459108,0.1075182942603749,1,40.8
13077,2053-10-21,62,152732,648,0,3,40,35245,48,1,1,0,742,0.123907018041694,2,1,0.242939131435862,0,1,0,17,22,3347,2650,124897,78423,12727.666666666666,0.5953611613307881,5,46474,0.206245,0.2064129865485011,1084.597470701816,0.1435139306001479,1,36.8
13081,2053-10-25,35,65145,594,0,3,9,27969,24,1,0,0,259,0.5147334374430885,4,0,0.2448717105501225,0,3,0,22,2,2744,944,37533,36078,5428.75,0.9574334502360892,4,1455,0.2059689999999999,0.1773333402393808,1392.7261476195529,0.3042553345833853,0,57.0
2563,2025-01-07,43,91388,521,0,1,21,19755,48,1,0,0,476,0.5129457587500488,0,3,0.1728109436360739,0,3,0,19,21,2187,438,53758,22791,7615.666666666667,0.7964462440083159,6,30967,0.254255,0.2613195767500691,667.5528477696697,0.1501579438573558,1,40.0
8247,2040-07-31,35,21540,533,0,3,16,6832,12,2,0,0,365,0.4076194175275478,2,1,0.2869099506938775,0,2,0,29,19,1924,1510,8006,81782,1795.0,0.7836758264680298,7,6207,0.205332,0.1920310169403659,630.2761687736834,0.5544714032165367,0,55.0
223,2018-08-12,20,53299,544,1,1,0,36261,36,0,0,0,630,0.1186838574631247,0,2,0.4570036583948081,0,3,0,25,24,3678,1968,175920,10093,4441.583333333333,0.7917061644382016,3,165827,0.2492609999999999,0.2819084233380511,1503.626162452273,0.4803751280404375,0,54.0
18406,2068-05-24,55,71347,542,0,3,31,15727,108,2,4,0,923,0.2290819500086247,1,1,0.3495136895217848,0,3,0,27,18,228,189,21489,26878,5945.583333333333,0.8784196530325703,5,1540,0.2897269999999999,0.33259934438526,459.9065462406732,0.2325939220273883,0,54.0
1018,2020-10-15,36,40777,533,0,4,10,6972,60,2,3,3,160,0.3917744064823513,1,1,0.2592774356328615,0,3,1,36,14,2290,2974,285238,11042,3398.083333333333,0.7978558799474498,4,274196,0.245472,0.2514312729376763,205.22286311754567,0.107479077848065,1,42.400000000000006
4778,2031-01-31,26,51447,557,0,3,4,13248,60,1,2,2,286,0.3070824016213364,3,1,0.2039266350325282,0,3,0,30,27,3532,972,75302,10643,4287.25,0.9315536958317804,1,64659,0.239748,0.2218046811146064,367.255996088883,0.1523717991926953,0,50.0
8435,2041-02-04,41,47866,600,0,0,20,27803,108,3,1,3,641,0.186867598080013,3,0,0.256461190845995,0,1,0,29,2,1319,809,11285,49097,3988.8333333333335,0.946760219030834,7,2709,0.272803,0.2930256384796892,733.0619659955228,0.3444771568952131,0,53.0
583,2019-08-07,67,87371,509,0,1,46,27722,72,0,0,3,907,0.1193500392668161,2,2,0.5564655762027361,0,2,0,20,25,1128,976,74454,7937,7280.916666666667,0.8026251865356446,4,66517,0.288222,0.3235913960792894,876.6029484595437,0.2449695594821453,0,54.0
2328,2024-05-17,48,24502,546,0,3,27,48200,72,1,1,1,430,0.6060672518316471,5,1,0.181248058454394,0,2,0,24,9,1565,2276,71365,47115,2041.8333333333333,0.8582395758132972,2,24250,0.2902,0.29181475769593,1424.7185144788389,0.9083594063238132,0,55.0
17254,2065-03-29,31,82726,446,1,4,9,13870,36,1,2,1,133,0.530435285580908,5,0,0.1191559349398638,0,1,0,16,17,2247,987,53310,3555,6893.833333333333,0.7590666778992131,6,49755,0.27587,0.2643327956111468,562.0371466642208,0.1008201261993889,1,42.400000000000006
6867,2036-10-20,30,56213,560,0,0,7,14507,60,1,1,3,382,0.4597909565243506,4,0,0.1725382580407438,0,0,0,18,20,5392,239,12722,1622,4684.416666666667,0.9205520387865632,5,11100,0.2395069999999999,0.2673454991628286,440.67724934298894,0.1756199987923766,0,51.0
10402,2046-06-25,54,32101,531,0,0,34,19179,36,3,3,0,254,0.6143572028283812,6,2,0.0891826893452859,0,2,0,16,1,1248,4051,152194,44046,2675.083333333333,0.9717315435245536,3,108148,0.238679,0.2236086655130411,736.0400214435981,0.3700968897331291,0,53.0
14179,2056-10-27,34,45182,495,0,1,15,7899,84,2,1,0,393,0.0587104045239335,5,2,0.2981186001080195,0,3,0,24,17,1707,329,48365,16968,3765.1666666666665,0.9884848522427524,5,31397,0.2853989999999999,0.2886871895118136,219.87847636390015,0.162775922189518,0,52.0
19871,2072-05-28,40,27460,553,0,0,20,29919,96,1,4,0,304,0.1576206108329015,3,0,0.1790578340508521,0,2,0,28,13,2464,1526,22389,54653,2288.333333333333,0.8619779807998746,4,7078,0.288419,0.2307352,685.4101293092147,0.4323715058889503,0,51.0
7902,2039-08-21,44,19779,517,0,3,20,8325,60,2,3,3,793,0.4037172434658623,4,2,0.2934123843039897,0,3,0,23,3,2911,2078,97267,9475,1648.25,0.9613085149528604,4,87792,0.254825,0.20386,222.35339995530043,0.6160190504809953,0,56.0
9992,2045-05-11,47,38414,641,0,1,23,12922,24,1,4,3,280,0.2103198157094118,1,1,0.2652745462471199,0,4,0,19,9,629,709,278021,44005,3201.1666666666665,0.6722756259353708,4,234016,0.167422,0.1610921190621091,633.3758230435199,0.2853259196262362,1,37.6
16813,2064-01-13,27,35489,607,0,3,5,13162,36,0,0,0,249,0.2705553072705418,6,0,0.2300830879735274,0,1,0,31,28,577,2615,46997,23738,2957.4166666666665,0.7678003305648243,8,23259,0.194662,0.1783196400747484,474.7290731844376,0.2447166411624236,0,50.0
12474,2052-02-26,44,25875,574,0,3,18,16258,48,1,0,1,369,0.0087191453512761,4,2,0.4016661635855895,0,2,0,35,19,5202,1309,316140,12604,2156.25,0.6477121379818159,6,303536,0.224258,0.2150496310957773,507.86642210364727,0.4066626885118364,0,51.0
1771,2022-11-07,60,111042,603,0,1,38,19408,24,1,3,3,434,0.3084688207235292,4,1,0.0987075207796648,0,0,0,22,28,5490,6548,26226,91956,9253.5,0.739896255763107,5,3662,0.192908,0.2262430688428074,1012.8447342132848,0.1563564850287226,1,36.8
15156,2059-07-01,35,38167,555,0,3,11,20759,36,1,0,0,506,0.3432035211445139,2,0,0.5003981190106812,0,3,1,15,28,2562,2401,95020,2971,3180.583333333333,0.7654382683865579,5,92049,0.228259,0.1867113968346841,757.4951287854095,0.397252640905099,0,63.0
7862,2039-07-12,23,71417,529,0,4,0,17889,60,3,1,0,399,0.3888326328926085,1,2,0.3451166036587524,0,4,0,23,10,19717,1625,95310,14820,5951.416666666667,0.6996175255860815,5,80490,0.258389,0.2644053432779414,540.2804533732447,0.1578246837654751,0,52.0
8574,2041-06-23,38,56564,609,0,0,12,22864,48,1,1,2,706,0.538119943570069,1,1,0.5406321751731612,0,0,0,27,9,3343,259,76820,39499,4713.666666666667,0.9371288144876574,6,37321,0.213364,0.2115234789941852,709.8745221491602,0.3003764632237805,0,57.0
19446,2071-03-30,32,51847,500,0,4,12,8095,24,1,2,2,534,0.2520861943910529,1,0,0.2896418682242259,0,2,0,24,9,13260,2483,41687,38620,4320.583333333333,0.9306462377421224,11,3067,0.2330949999999999,0.2064362974525052,414.5512532933005,0.2195424043728587,1,42.400000000000006
16940,2064-05-19,37,150576,593,0,4,19,12011,72,1,0,3,487,0.034731879617458,1,2,0.6119852744280847,0,0,0,24,1,460,550,233681,75080,12548.0,0.6954685148023801,4,158601,0.230511,0.2046848327062419,290.9683747421208,0.0619993923128881,1,44.0
10374,2046-05-28,41,104491,546,1,4,17,23920,12,0,0,1,410,0.4282513424233841,3,3,0.172319253971065,0,0,0,27,20,10439,5735,320826,4206,8707.583333333334,0.5685269649568689,8,316620,0.21592,0.2474755472971085,2270.528047328022,0.3078383455793921,1,37.6
8648,2041-09-05,42,46596,647,0,1,19,35432,120,1,4,1,191,0.4595517198947255,3,2,0.368426568861015,0,0,0,23,18,3500,2823,73910,6425,3883.0,0.4843660724313953,5,67485,0.266932,0.2704433836110896,857.6629176230812,0.270065134592604,0,51.0
7104,2037-06-14,47,62813,532,0,3,23,29151,60,1,1,2,294,0.209909872680178,4,1,0.0528622222065663,0,1,0,27,27,973,1975,19869,49801,5234.416666666667,0.8058952455950046,8,2329,0.268151,0.2885562375008326,922.7466516149642,0.2324512412936744,0,50.0
4222,2029-07-24,39,69215,553,0,3,17,16240,36,3,1,0,439,0.1495418170453845,3,3,0.5171399880619648,0,1,0,28,3,16631,212,52195,24221,5767.916666666667,0.927820210792364,3,27974,0.22474,0.2322615060008579,630.561696654738,0.1854329315879051,0,60.0
17848,2066-11-13,43,41196,573,0,3,19,20315,36,2,5,0,140,0.0941657657218126,2,2,0.2380550266484696,0,3,0,37,18,2927,761,178523,43967,3433.0,0.90173079476774,5,134556,0.218815,0.2179125482836842,773.6469540934771,0.2661366018332295,0,48.0
8370,2040-12-01,35,41918,568,0,3,14,8623,36,0,0,3,377,0.177212944551462,1,0,0.4367918719138552,0,1,0,19,21,3628,552,45757,65682,3493.1666666666665,0.9781674754960896,7,9545,0.2096229999999999,0.2066772612604253,323.4028624347804,0.2005065687584656,0,56.0
6458,2035-09-07,31,43142,557,0,0,5,10955,24,2,0,3,203,0.3484971389699925,0,0,0.1692351247445871,0,1,0,30,16,360,2502,95239,10339,3595.1666666666665,0.9074185499835528,8,84900,0.2074549999999999,0.1924549572483985,553.5339346610735,0.2104308380680748,1,39.2
13732,2055-08-07,58,71578,606,0,3,36,43334,72,1,2,0,457,0.1573115030377473,4,0,0.4598679665924935,0,2,0,16,13,2915,472,8483,119233,5964.833333333333,0.6285463786532522,6,9716,0.255334,0.2283032896315134,1110.2751926995684,0.2627525540304957,0,52.0
4742,2030-12-26,40,31195,442,0,3,18,21164,24,0,0,0,386,0.2055659843859915,3,0,0.12733075956951,0,3,0,22,24,4379,497,17320,9674,2599.583333333333,0.8092266509801086,6,7646,0.275164,0.248285784420503,1127.735389584594,0.5822992362562952,0,51.0
17907,2067-01-11,42,19212,562,0,3,21,15394,48,0,1,0,630,0.5175366085794172,2,1,0.0673655842924465,0,4,0,22,17,3717,2690,61721,9918,1601.0,0.8316609290025225,5,51803,0.229394,0.2351116964495121,497.7216179302844,0.7043857701001153,0,51.0
438,2019-03-15,19,57523,537,0,3,0,31208,24,1,0,2,915,0.2038208594330932,0,1,0.2558747918903545,0,1,0,20,5,12741,8018,33479,26590,4793.583333333333,0.7462484150034027,6,6889,0.237708,0.2419970449695661,1653.1134732824175,0.5357398202351931,0,54.0
14877,2058-09-25,41,57233,595,0,3,15,53666,60,2,0,2,917,0.093158529712148,4,1,0.6587574838730949,0,3,0,19,11,2544,1295,122509,90801,4769.416666666667,0.8892732699008685,2,31708,0.261166,0.2327698627954883,1521.422402298413,0.5112621883804965,0,57.0
4343,2029-11-22,52,53104,510,0,3,29,24180,96,2,1,1,244,0.2119797962150411,3,1,0.1054996259564123,0,4,0,30,12,10758,4605,22237,20606,4425.333333333333,0.6900949346107568,6,1631,0.30418,0.3044757335283881,674.3651265983938,0.2075245088727916,0,50.0
17976,2067-03-21,64,32178,596,0,3,42,11961,72,1,3,0,200,0.3178552518262869,2,2,0.1179640206364304,0,0,0,23,3,5504,442,29878,13954,2681.5,0.8063787843102932,5,15924,0.228961,0.1962973592669186,283.93842624212243,0.1804730286191021,0,54.0
10354,2046-05-08,48,57523,607,0,1,27,24482,60,2,0,0,921,0.3199429648638184,2,1,0.3278395412155782,0,3,0,22,25,1947,434,32968,9446,4793.583333333333,0.9718586288148788,3,23522,0.225982,0.2012184915543206,650.2842261016403,0.3277890706885886,0,51.0
3905,2028-09-10,36,83007,490,0,1,14,52724,48,1,4,2,531,0.2520686311668225,3,1,0.12499820529499,0,1,0,29,26,3836,1061,64962,139432,6917.25,0.882610929491834,9,5321,0.302724,0.2806326921114586,1839.4538303859413,0.342687315101513,0,49.0
4792,2031-02-14,38,48732,550,0,1,17,20757,48,2,2,3,436,0.1590765064833706,2,1,0.0741064799954847,0,2,0,24,15,1104,1046,27943,3509,4061.0,0.7007680771642968,3,24434,0.240757,0.2861239336857804,730.7179866712124,0.2872981991310545,0,50.0
14841,2058-08-20,42,67291,516,0,4,19,37505,84,1,5,1,319,0.2801070356590355,1,2,0.3952505595544601,0,1,0,24,6,147,783,49188,2639,5607.583333333333,0.9253872551160692,8,46549,0.304505,0.3077986375809847,1092.1184669722213,0.2516446717044873,0,56.0
19971,2072-09-05,35,34035,506,0,0,9,21219,60,1,1,2,352,0.377267249567385,3,0,0.2576388936294032,0,1,0,27,13,293,7044,36699,2499,2836.25,0.8961006029263898,5,34200,0.273219,0.2767476953875333,656.5139177572416,0.3555800503330953,0,53.0
10768,2047-06-26,49,26799,599,0,2,27,12935,72,3,2,3,283,0.3484904522028445,5,0,0.2853937635797705,0,4,0,19,4,2267,897,41507,35823,2233.25,0.886735927886971,5,5684,0.228435,0.2034755175114523,312.44120018909746,0.2666254114806213,0,57.0
2221,2024-01-31,32,26379,559,0,4,9,32306,24,1,4,1,490,0.2082602870252121,5,0,0.4883313275900782,0,0,0,29,17,14785,1293,39444,84118,2198.25,0.8215568567524076,7,9375,0.2278059999999999,0.2408282233508843,1709.3894032375092,1.000518322864783,0,58.0
18792,2069-06-14,58,34181,592,0,1,40,38377,36,1,1,1,548,0.222791832298289,1,0,0.2230062511083696,0,3,0,24,23,6420,543,143576,22611,2848.4166666666665,0.5537040424266824,5,120965,0.227377,0.2403674862441422,1506.3797706707526,0.7212356937494232,0,49.0
3655,2028-01-04,44,47252,620,0,4,22,27860,36,1,4,0,489,0.1906651140357576,2,1,0.1424701753909404,0,1,0,30,11,732,470,92710,5897,3937.6666666666665,0.6031337734378768,5,86813,0.20286,0.2256242274815115,1072.1092174681266,0.3964554010331313,0,45.0
16641,2063-07-25,43,31059,516,0,0,23,12405,120,2,2,2,218,0.175978782121759,7,1,0.2457036640553833,0,3,0,19,22,732,942,17337,11311,2588.25,0.5699391842226809,7,6026,0.309405,0.2839575811838603,312.4161066310129,0.2049323313555541,0,52.0
3824,2028-06-21,31,33016,410,0,0,7,19364,24,2,2,3,407,0.2604401751049787,1,2,0.0502494843332318,0,0,0,22,1,867,1564,139163,31730,2751.333333333333,0.9403708550673204,2,107433,0.289364,0.3099304289546017,1092.6186878690962,0.5450516190461944,0,51.0
16510,2063-03-16,26,21077,594,0,3,4,10153,12,1,0,0,880,0.2705087605277226,4,2,0.6714696502536275,0,2,0,33,9,2399,3380,19006,23765,1756.4166666666667,0.8903295615258264,4,7875,0.178153,0.1547366642680383,918.663472251623,1.024052838023413,0,61.0
7401,2038-04-07,46,57574,625,0,3,22,21090,36,1,1,0,514,0.2042773297317404,5,0,0.4514614346829654,0,3,0,24,21,2483,1945,46843,2191,4797.833333333333,0.9590248221616496,6,44652,0.19359,0.2284931631428084,814.7326116149492,0.2769443036679646,0,53.0
14706,2058-04-07,46,15295,530,0,3,24,21739,48,1,1,2,520,0.2182246425084154,6,2,0.3552622236714188,0,1,0,22,9,13477,471,178317,13602,1274.5833333333333,0.9072306740202808,4,164715,0.251739,0.239999958707404,708.7312533362133,0.9640258280506414,0,53.0
